episode,reward,td_error,epsilon,hops,delay_ms,dropped,avg_util
2439,0.5,0.020610323977087924,0.9491047013365703,2,5.0,0.0,0.007692307692307693
2440,-3.1999999999999997,0.2685608481775671,0.9490731915181689,8,22.0,0.0,0.030000000000000002
2441,-3.5,0.28866052099685535,0.9490416827458784,8,25.0,0.0,0.02153846153846154
2442,-3.1,0.24549183605413177,0.949010175019664,8,21.0,0.0,0.050769230769230775
2443,-1.5999999999999999,0.1464194104624803,0.9489786683394908,8,26.0,0.0,0.03115384615384615
2444,0.49999999999999994,0.02157992315389498,0.9489707918328875,2,5.0,0.0,0.006153846153846154
2445,0.10000000000000009,0.04976438002212711,0.94895897719556,3,9.0,0.0,0.019230769230769232
2446,-3.5,0.28776927309531386,0.9489274722151301,8,25.0,0.0,0.027692307692307686
2447,-0.30000000000000004,0.05980195867832517,0.9489117201171485,4,13.0,0.0,0.025384615384615387
2448,0.3,0.0451516820607724,0.9489038441662142,2,7.0,0.0,0.008461538461538461
2449,0.3,0.17024837635237614,0.9488959682806501,2,7.0,0.0,0.006153846153846154
2450,0.19999999999999996,0.07500296202564839,0.9488841545748721,3,8.0,0.0,0.01153846153846154
2451,0.5,0.04097553816835095,0.9488762788527313,2,5.0,0.0,0.00576923076923077
2452,-3.5999999999999996,0.2762534376706068,0.9488447766178464,8,26.0,0.0,0.05076923076923076
2453,-2.9000000000000004,0.2451987680609387,0.9488132754288203,8,19.0,0.0,0.04615384615384615
2454,-2.5999999999999996,0.26777083791503076,0.9487817752856186,8,16.0,0.0,0.05384615384615384
2455,-2.6,0.3259387991345698,0.9487502761882064,8,16.0,0.0,0.023076923076923075
2456,-0.4999999999999999,0.13486982479453646,0.9487345270316607,4,15.0,0.0,0.015384615384615385
2457,-3.500000000000001,0.27581050980271243,0.9487030295028678,8,25.0,1.0,0.06923076923076923
2458,0.9,0.00029969067287849427,0.9486990923852954,1,1.0,0.0,0.008461538461538461
2459,0.30000000000000004,0.1075825170700981,0.9486872811306121,3,7.0,0.0,0.013846153846153845
2460,-3.8,0.18778592768476426,0.9486557851703605,8,28.0,0.0,0.045
2461,-3.5999999999999996,0.19222268588728525,0.9486242902557595,8,26.0,0.0,0.02769230769230769
2462,-3.5,0.3165418526501608,0.9485927963867745,8,25.0,0.0,0.07500000000000001
2463,-0.5,0.08327970482278549,0.9485731132496202,5,15.0,0.0,0.030000000000000002
2464,-1.2000000000000002,0.17716111362223072,0.9485494940241509,6,22.0,0.0,0.011538461538461537
2465,-3.7,0.25829791425207815,0.9485180026383646,8,27.0,0.0,0.033846153846153845
2466,0.7,0.003246878380611551,0.9485140662886536,1,3.0,0.0,0.0026923076923076926
2467,0.8,0.011824706353147696,0.9485101299552786,1,2.0,0.0,0.0038461538461538464
2468,-0.6000000000000001,0.12902690786531537,0.9484904485334387,5,16.0,0.0,0.030000000000000002
2469,-3.7,0.24763138356621917,0.9484589591079342,8,27.0,0.0,0.049999999999999996
2470,0.20000000000000007,0.16925488210844056,0.9484432147872218,4,8.0,0.0,0.028846153846153848
2471,0.20000000000000007,0.0922309183094455,0.9484314067182015,3,8.0,0.0,0.00923076923076923
2472,-1.1102230246251565e-16,0.06194126798014675,0.9484156628548559,4,10.0,0.0,0.026923076923076925
2473,-0.09999999999999998,0.08693099011652637,0.9484038551288556,3,11.0,0.0,0.017307692307692305
2474,0.5,0.03722361170881211,0.948395983393192,2,5.0,0.0,0.003461538461538461
2475,-0.19999999999999996,0.09643405202084217,0.9483763043398735,5,12.0,0.0,0.01846153846153846
2476,-3.4000000000000004,0.23554148738174055,0.9483448187039013,8,24.0,0.0,0.04846153846153847
2477,-3.7,0.32695727203410974,0.9483133341132369,8,27.0,0.0,0.01846153846153846
2478,-0.40000000000000013,0.1387372575149011,0.9482936567748768,5,14.0,0.0,0.02769230769230769
2479,0.3,0.03430526967910383,0.9482857859538576,2,7.0,0.0,0.010384615384615384
2480,-3.1999999999999997,0.27680050914827914,0.9482543033230522,8,22.0,0.0,0.03807692307692308
2481,-3.3,0.26889986875347655,0.9482228217374549,8,23.0,0.0,0.03461538461538462
2482,0.4,0.11999073869298205,0.9482110164123165,3,6.0,0.0,0.015384615384615385
2483,0.30000000000000004,0.06318900908026598,0.9482031462772109,2,7.0,0.0,0.012692307692307694
2484,0.29999999999999993,0.05570145973764566,0.9481952762074273,2,7.0,0.0,0.01076923076923077
2485,-3.4,0.3232974649184871,0.9481637965815017,8,24.0,0.0,0.019230769230769232
2486,0.30000000000000004,0.13322307141126133,0.9481559268383198,2,7.0,0.0,0.006923076923076922
2487,0.29999999999999993,0.0917604651845042,0.9481480571604567,2,7.0,0.0,0.007692307692307693
2488,-0.3999999999999999,0.08462604253839878,0.9481323180006846,4,14.0,0.0,0.021153846153846155
2489,-1.4,0.08010251280642654,0.9481087097509034,6,24.0,0.0,0.029615384615384616
2490,-1.6000000000000005,0.1289065114281229,0.9480811675357879,7,26.0,0.0,0.02423076923076923
2491,-2.7,0.29708129736063715,0.9480496916982152,8,17.0,0.0,0.03692307692307692
2492,-0.7,0.13276787028759945,0.9480300198303897,5,17.0,0.0,0.03230769230769231
2493,-4.2,0.19961307423079339,0.9479985456908961,8,32.0,0.0,0.03461538461538461
2494,-3.3999999999999995,0.23098605210621442,0.9479670725963288,8,24.0,0.0,0.05
2495,-3.9000000000000004,0.31913151782945215,0.9479356005466529,8,29.0,0.0,0.04653846153846154
2496,-0.7,0.07675278007157722,0.9479119971950855,6,17.0,0.0,0.01846153846153846
2497,-3.3,0.342237485046088,0.9478805269738865,8,23.0,0.0,0.04615384615384616
2498,0.29999999999999993,0.05933046147227953,0.9478687259103002,3,7.0,0.0,0.017307692307692305
2499,-0.6000000000000001,0.18798332196074954,0.9478411906666283,7,16.0,0.0,0.023076923076923075
2500,-3.7,0.29243728090294274,0.9478097227961719,8,27.0,0.0,0.03461538461538461
2501,-0.5000000000000001,0.15374202802553327,0.9477939892527153,4,15.0,0.0,0.015384615384615385
2502,-0.3999999999999999,0.05387536817494001,0.9477821892665192,3,14.0,0.0,0.02
2503,-3.4,0.19034945123988023,0.947750723354881,8,24.0,0.0,0.04230769230769231
2504,-1.3999999999999997,0.06451381930225837,0.9477271246067077,6,24.0,0.0,0.02153846153846154
2505,0.3999999999999999,0.07240309055951526,0.947715325452973,3,6.0,0.0,0.02
2506,-3.0000000000000004,0.34581617662667236,0.947683861761181,8,20.0,0.0,0.060000000000000005
2507,0.5,0.005475967040163815,0.9476759960014499,2,5.0,0.0,0.013846153846153845
2508,-0.7000000000000001,0.14878310377137785,0.9476563318877458,5,17.0,0.0,0.013846153846153845
2509,0.6,0.007183509109537134,0.9476523991139685,1,4.0,0.0,0.003076923076923077
2510,0.20000000000000007,0.10028808086294234,0.9476406008905622,3,8.0,0.0,0.012692307692307694
2511,0.7,0.0036076426451239207,0.9476366681820686,1,3.0,0.0,0.0011538461538461537
2512,0.20000000000000007,0.005354724744644379,0.9476288028140434,2,8.0,0.0,0.005384615384615385
2513,0.8,0.0007640039606374716,0.9476248701545117,1,2.0,0.0,0.004615384615384615
2514,-3.4000000000000004,0.2872188090341897,0.9475934094657921,8,24.0,0.0,0.06461538461538462
2515,-3.4000000000000004,0.2957176187273837,0.947561949821552,8,24.0,0.0,0.04653846153846154
2516,0.8,0.0006876035645737577,0.9475580174394602,1,2.0,0.0,0.007692307692307693
2517,0.8,0.0014376082399315537,0.9475540850736879,1,2.0,0.0,0.0038461538461538464
2518,0.5,0.0035348252450755346,0.9475501527242348,1,5.0,0.0,0.006153846153846154
2519,-0.09999999999999998,0.09590855646700337,0.947538355773791,3,11.0,0.0,0.015384615384615385
2520,0.9,0.001617309269922873,0.9475344234896146,1,1.0,0.0,0.00923076923076923
2521,0.8,0.009578012146049697,0.9475304912217571,1,2.0,0.0,0.0026923076923076926
2522,0.8,0.0017748249875697564,0.9475265589702186,1,2.0,0.0,0.0026923076923076926
2523,0.8,0.0015973424888128251,0.947522626734999,1,2.0,0.0,0.0038461538461538464
2524,-2.8000000000000003,0.3097325706327462,0.9474911694407115,8,18.0,0.0,0.019230769230769232
2525,-4.0,0.2766468703891075,0.9474597131907913,8,30.0,0.0,0.038461538461538464
2526,-0.20000000000000007,0.10669111424685794,0.947447917366315,3,12.0,0.0,0.016923076923076923
2527,-3.0999999999999996,0.24650238374082295,0.9474164625523425,8,21.0,0.0,0.04653846153846154
2528,-0.9000000000000001,0.09583912056000035,0.9473889404467575,7,19.0,0.0,0.05192307692307692
2529,0.3,0.11176898363969767,0.9473810771348682,2,7.0,0.0,0.01076923076923077
2530,0.10000000000000009,0.07510390150629274,0.9473692822894068,3,9.0,0.0,0.006923076923076922
2531,0.5,0.09794757936403951,0.9473574875907905,3,5.0,0.0,0.01846153846153846
2532,-3.8000000000000003,0.32719103215757095,0.9473260357790431,8,28.0,0.0,0.02692307692307693
2533,-2.8,0.3070931718294692,0.9472945850114807,8,18.0,0.0,0.04653846153846154
2534,0.7,0.003246878380611551,0.9472906537389529,1,3.0,0.0,0.003461538461538461
2535,0.10000000000000003,0.17255439894825408,0.9472827912428416,2,9.0,0.0,0.01076923076923077
2536,0.20000000000000007,0.042141446366899586,0.9472749288119889,2,8.0,0.0,0.017307692307692305
2537,-3.1000000000000005,0.253906480130889,0.947243479741153,8,21.0,0.0,0.04230769230769231
2538,-1.4000000000000001,0.12768068397706986,0.9472120317144112,8,24.0,0.0,0.03846153846153847
2539,0.8,0.0012938474159384095,0.9472081007844796,1,2.0,0.0,0.003076923076923077
2540,-0.19999999999999996,0.16908259164508851,0.9471845155474682,6,12.0,0.0,0.04846153846153846
2541,-0.7999999999999999,0.09223767215036247,0.947164861631899,5,18.0,0.0,0.017307692307692305
2542,0.9,0.0014555783429305302,0.9471609308977232,1,1.0,0.0,0.00923076923076923
2543,-2.8,0.23311985950594602,0.9471294856115632,8,18.0,0.0,0.07192307692307692
2544,0.8,0.005655720392120811,0.9471255550241979,1,2.0,0.0,0.008461538461538461
2545,-2.0,0.1675510383314971,0.9470980413693716,7,30.0,0.0,0.03692307692307692
2546,0.09999999999999998,0.14187793008071645,0.9470862500476908,3,9.0,0.0,0.023076923076923075
2547,-0.30000000000000004,0.1246152741983287,0.9470665981711137,5,13.0,0.0,0.01153846153846154
2548,0.19999999999999996,0.07686582063801724,0.9470548072408991,3,8.0,0.0,0.012692307692307694
2549,-1.4000000000000001,0.10690778185490916,0.9470233654779932,8,24.0,0.0,0.03692307692307692
2550,-3.8,0.2957104788522269,0.9469919247589387,8,28.0,0.0,0.03807692307692308
2551,-3.1,0.32265739324767706,0.946960485083701,8,21.0,0.0,0.02769230769230769
2552,-1.5,0.11441574021096347,0.9469290464522454,8,25.0,0.0,0.04615384615384616
2553,-1.0999999999999999,0.12480093637263628,0.9468976088645371,8,21.0,0.0,0.02076923076923077
2554,-4.4,0.3464193806311419,0.9468661723205416,8,34.0,0.0,0.015384615384615385
2555,-3.5999999999999996,0.22255375622356288,0.9468347368202242,8,26.0,0.0,0.030769230769230767
2556,0.8,8.35965410654893e-05,0.9468308074560664,1,2.0,0.0,0.004615384615384615
2557,-2.9,0.291870878989919,0.9467993731298455,8,19.0,0.0,0.06346153846153846
2558,-3.5,0.23798621310191845,0.9467679398472291,8,25.0,0.0,0.03461538461538461
2559,-3.7,0.26973260390237164,0.9467365076081826,8,27.0,0.0,0.05076923076923076
2560,-0.8000000000000002,0.13201571586990304,0.9467090052550429,7,18.0,0.0,0.026923076923076925
2561,-3.4000000000000004,0.2590353358071475,0.9466775749725963,8,24.0,0.0,0.04230769230769231
2562,0.8,0.005090148352908774,0.9466736462606602,1,2.0,0.0,0.006923076923076922
2563,-1.5999999999999996,0.08778087431880574,0.9466461457336198,7,26.0,0.0,0.03384615384615385
2564,-3.4000000000000004,0.3213651970572475,0.9466147175380789,8,24.0,0.0,0.03461538461538461
2565,0.0,0.13168881934907392,0.9466029322337547,3,10.0,0.0,0.016923076923076923
2566,-3.9,0.3241578625973181,0.946571505472881,8,29.0,0.0,0.03692307692307692
2567,-2.8999999999999995,0.2924636920073148,0.9465400797553608,8,19.0,0.0,0.029615384615384616
2568,-1.3000000000000003,0.155390310933891,0.9465125831083792,7,23.0,0.0,0.05846153846153846
2569,-3.2,0.31522561505885854,0.946481159347053,8,22.0,0.0,0.04230769230769231
2570,0.6000000000000001,0.1052687150899285,0.9464733035697313,2,4.0,0.0,0.015000000000000001
2571,-0.10000000000000009,0.13766113754428025,0.9464575922106956,4,11.0,0.0,0.023076923076923075
2572,-3.5999999999999996,0.3557865102428586,0.9464261702750407,8,26.0,0.0,0.05384615384615386
2573,0.20000000000000007,0.12372098952400602,0.9464143873181202,3,8.0,0.0,0.015384615384615385
2574,-0.6,0.03198030932535522,0.9463986769370882,4,16.0,0.0,0.013846153846153845
2575,0.10000000000000009,0.1173556806150593,0.9463868943224585,3,9.0,0.0,0.02
2576,-3.8000000000000007,0.31036528295194127,0.9463554747339397,8,28.0,0.0,0.07384615384615384
2577,-0.6999999999999997,0.07416159406127895,0.9463279834496672,7,17.0,0.0,0.049999999999999996
2578,-3.1,0.31174669459511395,0.9462965658169608,8,21.0,0.0,0.06153846153846154
2579,-3.8,0.2759075487581232,0.9462651492273044,8,28.0,0.0,0.01730769230769231
2580,-3.0999999999999996,0.28007122132510454,0.9462337336806637,8,21.0,0.0,0.03461538461538462
2581,0.0,0.12620733610226004,0.9462140994936544,5,10.0,0.0,0.04846153846153846
2582,-0.09999999999999987,0.013710875069741677,0.9462023191770041,3,11.0,0.0,0.016153846153846154
2583,0.8,0.00012741432870821967,0.9461983924373796,1,2.0,0.0,0.003461538461538461
2584,0.10000000000000009,0.09986969622736801,0.9461826856418404,4,9.0,0.0,0.007692307692307693
2585,-0.09999999999999987,0.08615818494381841,0.9461669791070323,4,11.0,0.0,0.015384615384615385
2586,-3.0,0.2334811824407956,0.9461355668195924,8,20.0,0.0,0.03230769230769231
2587,0.5,0.00318134272056797,0.9461316403569902,1,5.0,0.0,0.006153846153846154
2588,0.39999999999999997,0.03271247998021906,0.94612378748067,2,6.0,0.0,0.008461538461538461
2589,0.4,0.09961598956269883,0.9461120082883997,3,6.0,0.0,0.015384615384615385
2590,0.39999999999999997,0.0734911568067327,0.9461041555750254,2,6.0,0.0,0.006923076923076922
2591,0.8,7.523688695898478e-05,0.9461002292427797,1,2.0,0.0,0.005384615384615385
2592,0.0,0.05269501423797491,0.9460884503438082,3,10.0,0.0,0.03076923076923077
2593,0.09999999999999998,0.11880743672404294,0.9460766715914833,3,9.0,0.0,0.016923076923076923
2594,0.5,0.019317371742272854,0.946068819171403,2,5.0,0.0,0.010384615384615384
2595,-1.3000000000000003,0.16020053730403402,0.9460413362143709,7,23.0,0.0,0.04307692307692308
2596,-0.20000000000000007,0.05900690792636413,0.9460217060195758,5,12.0,0.0,0.03461538461538461
2597,-0.09999999999999987,0.08291220210422512,0.9460060021570129,4,11.0,0.0,0.021153846153846155
2598,-3.3,0.22434465362476336,0.9459745952139301,8,23.0,0.0,0.03461538461538462
2599,-1.1,0.08793964098884939,0.9459510406908888,6,21.0,0.0,0.03230769230769231
2600,-3.2,0.3681777262027973,0.9459196355725001,8,22.0,0.0,0.033846153846153845
2601,-2.4,0.24266419248791724,0.9458882314967463,8,14.0,0.0,0.02692307692307692
2602,0.7,0.0026299714882953573,0.9458843060605856,1,3.0,0.0,0.0019230769230769232
2603,-0.40000000000000013,0.15240594253448347,0.9458646791241392,5,14.0,0.0,0.023076923076923075
2604,-3.2,0.3466136375388899,0.9458332768729131,8,22.0,0.0,0.019230769230769232
2605,-3.4000000000000004,0.23864286778588384,0.9458018756642266,8,24.0,0.0,0.029615384615384623
2606,0.19999999999999996,0.042992050899246605,0.9457901004797418,3,8.0,0.0,0.01076923076923077
2607,-3.0999999999999996,0.31214607165717534,0.9457587007044906,8,21.0,0.0,0.03230769230769231
2608,0.6,0.0002740655444704032,0.9457547758058827,1,4.0,0.0,0.005769230769230769
2609,-3.8,0.20768963608460503,0.9457233772033937,8,28.0,0.0,0.003461538461538462
2610,0.5,0.00110926561723107,0.9457194524513783,1,5.0,0.0,0.008461538461538461
2611,-3.8,0.26703154121794037,0.9456880550216076,8,28.0,0.0,0.016923076923076926
2612,0.7,0.00025899193952449995,0.9456841304161793,1,3.0,0.0,0.004230769230769231
2613,-0.30000000000000004,0.0795112442420868,0.945664507633343,5,13.0,0.0,0.03230769230769231
2614,-3.8000000000000003,0.27198225428450573,0.9456331120277136,8,28.0,0.0,0.049999999999999996
2615,0.29999999999999993,0.15005472270655695,0.9456213389443273,3,7.0,0.0,0.011538461538461537
2616,0.5,0.05851599270268765,0.9456134903035002,2,5.0,0.0,0.006923076923076922
2617,-0.10000000000000009,0.07983117292186684,0.945597793217276,4,11.0,0.0,0.028846153846153848
2618,-0.5,0.11477237754490158,0.9455781722259217,5,15.0,0.0,0.017307692307692305
2619,-0.5000000000000001,0.11617637100608452,0.9455624757259737,4,15.0,0.0,0.015384615384615385
2620,0.6,0.005818642378725092,0.9455585516416994,1,4.0,0.0,0.005
2621,-2.1000000000000005,0.131811777330758,0.9455271595537579,8,31.0,0.0,0.04230769230769232
2622,0.7,0.002366974339465866,0.9455232356160458,1,3.0,0.0,0.004230769230769231
2623,-3.5,0.2667787579194522,0.9454918447005793,8,25.0,0.0,0.03807692307692308
2624,-1.2999999999999998,0.10780911325076421,0.9454683021979011,6,23.0,0.0,0.020769230769230766
2625,-1.0,0.15679072215810683,0.945444760281425,6,20.0,0.0,0.024230769230769236
2626,0.3,0.015569388381044491,0.9454369131061976,2,7.0,0.0,0.006923076923076922
2627,0.4,0.0031678647987068154,0.9454290659961017,2,6.0,0.0,0.01846153846153846
2628,0.7,0.00445387980879508,0.9454251424654778,1,3.0,0.0,0.0038461538461538464
2629,-0.09999999999999998,0.05456767332580219,0.9454055250565968,5,11.0,0.0,0.04307692307692308
2630,-3.9,0.27317080725474735,0.9453741380490641,8,29.0,0.0,0.046538461538461535
2631,0.7,0.001725524293470504,0.9453702147463913,1,3.0,0.0,0.003461538461538461
2632,-1.8000000000000005,0.14239305194149224,0.9453388289111438,8,28.0,0.0,0.02538461538461538
2633,-4.4,0.26861109152287405,0.945307444117891,8,34.0,0.0,0.01846153846153846
2634,0.6,0.0003383525240375773,0.945303521091998,1,4.0,0.0,0.004615384615384615
2635,-2.4000000000000004,0.3581548952187674,0.9452721374709477,8,14.0,0.0,0.06346153846153846
2636,-3.4,0.30323880324983127,0.9452407548918186,8,24.0,0.0,0.04230769230769231
2637,-2.8000000000000003,0.3110848536453207,0.9452093733545761,8,18.0,0.0,0.05500000000000001
2638,-3.2,0.3033427497007043,0.9451779928591856,8,22.0,0.0,0.024230769230769236
2639,0.19999999999999996,0.13591289266308246,0.9451662254420095,3,8.0,0.0,0.015384615384615385
2640,-0.9000000000000001,0.12487897804198081,0.9451387687049987,7,19.0,0.0,0.02692307692307692
2641,0.2,0.11536119345862164,0.9451309240694962,2,8.0,0.0,0.01076923076923077
2642,0.7,0.00043860512375237803,0.9451270017761613,1,3.0,0.0,0.005769230769230769
2643,0.10000000000000009,0.13110977871564292,0.9451152349938214,3,9.0,0.0,0.00923076923076923
2644,-4.0,0.23868007123761192,0.9450838576237788,8,30.0,0.0,0.02153846153846154
2645,0.29999999999999993,0.07601616262349546,0.9450720913785815,3,7.0,0.0,0.013846153846153845
2646,0.8,0.008620210931444716,0.9450681693294023,1,2.0,0.0,0.0038461538461538464
2647,0.09999999999999987,0.1448443233048432,0.9450524812954498,4,9.0,0.0,0.02307692307692308
2648,-3.4,0.22153186665653096,0.9450211060087998,8,24.0,0.0,0.02769230769230769
2649,-0.9999999999999998,0.09196745575841904,0.9449975752273934,6,20.0,0.0,0.051923076923076926
2650,-0.4999999999999998,0.10311233092230021,0.9449779666904591,5,15.0,0.0,0.025384615384615387
2651,-3.0,0.17595683320394162,0.944946593877658,8,20.0,0.0,0.045
2652,-0.10000000000000009,0.06764872609807086,0.9449309078618454,4,11.0,0.0,0.019230769230769232
2653,-3.5,0.22407367057912547,0.9448995366113747,8,25.0,0.0,0.045
2654,-3.2,0.22293473212724693,0.9448681664024146,8,22.0,0.0,0.05
2655,-3.5,0.317968678308597,0.9448367972349302,8,25.0,0.0,0.027692307692307697
2656,-0.7,0.17220079094723312,0.9448171920341114,5,17.0,0.0,0.02076923076923077
2657,-3.5999999999999996,0.25082353611815633,0.9447858245589514,8,26.0,0.0,0.038461538461538464
2658,-0.7,0.1235861736363766,0.944758378872449,7,17.0,0.0,0.033846153846153845
2659,-3.0999999999999996,0.22758395296113684,0.9447270133498574,8,21.0,0.0,0.05384615384615386
2660,-3.1,0.2653129743424616,0.9446956488685861,8,21.0,0.0,0.024615384615384615
2661,0.49999999999999994,0.01495427320911169,0.9446878079109706,2,5.0,0.0,0.008461538461538461
2662,0.8,0.0005012629985742256,0.9446838874565678,1,2.0,0.0,0.006153846153846154
2663,0.29999999999999993,0.05424698795404968,0.9446760465965718,2,7.0,0.0,0.006153846153846154
2664,-3.6,0.25413928931966623,0.9446446838073723,8,26.0,0.0,0.03807692307692307
2665,0.0,0.1347944315397287,0.9446329230298663,3,10.0,0.0,0.00923076923076923
2666,0.5,0.1285532463654374,0.9446250825928741,2,5.0,0.0,0.013846153846153845
2667,-0.8999999999999999,0.16405911390789546,0.9446015616723484,6,19.0,0.0,0.016153846153846154
2668,-2.5,0.18261224521896574,0.9445702013560126,8,15.0,0.0,0.035
2669,-1.4000000000000001,0.15607109378563952,0.9445466818020154,6,24.0,0.0,0.038461538461538464
2670,-0.19999999999999984,0.07752397463830628,0.9445231628336491,6,12.0,0.0,0.04307692307692308
2671,-3.0999999999999996,0.33606931383107036,0.9444918051201168,8,21.0,0.0,0.05
2672,-0.30000000000000004,0.1178618012722624,0.9444643679747725,7,13.0,0.0,0.02076923076923077
2673,0.6000000000000001,0.11071754302863634,0.9444565289367843,2,4.0,0.0,0.008461538461538461
2674,0.4,0.0002030115144225353,0.9444526094421892,1,6.0,0.0,0.004615384615384615
2675,-3.5,0.19501015850455325,0.9444212540709955,8,25.0,0.0,0.061538461538461535
2676,-4.199999999999999,0.33423085569467775,0.9443898997407849,8,32.0,0.0,0.03461538461538462
2677,-0.30000000000000004,0.08893631041522769,0.9443742229660375,4,13.0,0.0,0.015384615384615385
2678,0.19999999999999996,0.09244838676626148,0.944362465555755,3,8.0,0.0,0.012307692307692308
2679,-1.1999999999999997,0.0783538221950599,0.944331113177295,8,22.0,0.0,0.03692307692307692
2680,-0.5,0.07909757521795922,0.9443115184693334,5,15.0,0.0,0.013846153846153845
2681,0.8,6.77131982630419e-05,0.9443075995765318,1,2.0,0.0,0.01076923076923077
2682,-3.3,0.21321101909812584,0.9442762490195956,8,23.0,0.0,0.013846153846153845
2683,0.49999999999999994,0.02751552585487163,0.9442684115429916,2,5.0,0.0,0.005384615384615385
2684,0.6,0.0047131003267673055,0.9442644928290836,1,4.0,0.0,0.005769230769230769
2685,-3.8000000000000003,0.40427246732271294,0.9442331437032707,8,28.0,0.0,0.04230769230769231
2686,-0.30000000000000004,0.09849828051220258,0.9442174695306573,4,13.0,0.0,0.02769230769230769
2687,0.6,0.0001997937819190332,0.9442135510281588,1,4.0,0.0,0.004230769230769231
2688,-3.3,0.26749486221710916,0.9441822035935892,8,23.0,0.0,0.05384615384615385
2689,-0.5000000000000001,0.07872955649989183,0.9441665302665765,4,15.0,0.0,0.01846153846153846
2690,0.6,0.00022199309102111098,0.9441626119754759,1,4.0,0.0,0.004615384615384615
2691,-3.7,0.24859565341694123,0.9441312662320582,8,27.0,0.0,0.03230769230769231
2692,-3.0,0.3308454087105458,0.9440999215293042,8,20.0,0.0,0.05500000000000001
2693,-3.9,0.2310139134708626,0.9440685778671791,8,29.0,0.0,0.04307692307692308
2694,-3.6999999999999993,0.313226442180686,0.9440372352456486,8,27.0,0.0,0.024615384615384612
2695,-0.8999999999999999,0.13888002222156837,0.944005893664678,8,19.0,0.0,0.038461538461538464
2696,-1.2000000000000002,0.07219151956561527,0.9439784706348857,7,22.0,0.0,0.015384615384615384
2697,0.7,0.00018880512391339366,0.9439745531242326,1,3.0,0.0,0.0023076923076923075
2698,-4.3,0.3727403826164729,0.943943213624278,8,33.0,0.0,0.02538461538461538
2699,0.8,0.00045113669871676976,0.9439392962599416,1,2.0,0.0,0.007692307692307693
2700,0.7,0.003246878380611551,0.9439353789118621,1,3.0,0.0,0.0026923076923076926
2701,0.8,0.00029599078802799994,0.9439314615800396,1,2.0,0.0,0.006923076923076922
2702,-3.7,0.1988503911309377,0.9439001235107034,8,27.0,0.0,0.05
2703,-2.5999999999999996,0.17588943742001945,0.9438687864817763,8,16.0,0.0,0.031153846153846157
2704,0.0,0.12464443693155423,0.9438570353641519,3,10.0,0.0,0.023076923076923075
2705,0.6,0.0001997937819190332,0.9438531183574551,1,4.0,0.0,0.003076923076923077
2706,-0.09999999999999998,0.08320517056382441,0.9438413674348981,3,11.0,0.0,0.02
2707,-0.30000000000000004,0.09516835959915605,0.9438256997657304,4,13.0,0.0,0.011538461538461537
2708,-0.29999999999999993,0.07359144836982781,0.9438061155450099,5,13.0,0.0,0.019230769230769232
2709,0.4,0.14282217880957718,0.9437943652076355,3,6.0,0.0,0.023076923076923075
2710,0.39999999999999997,0.138426470993525,0.9437865317306589,2,6.0,0.0,0.006153846153846154
2711,-4.2,0.3571316257984978,0.9437551984729239,8,32.0,0.0,0.02961538461538462
2712,-3.3999999999999995,0.3203838522363054,0.943723866255438,8,24.0,0.0,0.04153846153846154
2713,0.19999999999999996,0.11659058970649931,0.943712116942063,3,8.0,0.0,0.02153846153846154
2714,-3.5,0.33278330273221446,0.9436807861548632,8,25.0,0.0,0.011538461538461537
2715,-1.5999999999999999,0.10186429323933795,0.9436533725693265,7,26.0,0.0,0.029615384615384616
2716,-0.30000000000000004,0.07236833795532953,0.9436416241335941,3,13.0,0.0,0.007692307692307693
2717,-0.10000000000000009,0.08502972139994218,0.9436298758441293,3,11.0,0.0,0.007692307692307693
2718,-0.10000000000000009,0.13306222728052475,0.9436102956867215,5,11.0,0.0,0.04
2719,0.8,0.0004060230288450706,0.9436063797039944,1,2.0,0.0,0.006923076923076922
2720,-3.8,0.22459839731293196,0.94357505242722,8,28.0,0.0,0.038461538461538464
2721,-3.0,0.2362516715135293,0.9435437261904959,8,20.0,0.0,0.031153846153846157
2722,-3.2,0.3745866677260591,0.9435124009937877,8,22.0,0.0,0.04615384615384616
2723,-3.7,0.3689044340838521,0.9434810768370611,8,27.0,0.0,0.060000000000000005
2724,-0.19999999999999996,0.09330316262379756,0.9434654151486801,4,12.0,0.0,0.023076923076923075
2725,-3.3,0.2924301700473483,0.9434340925518607,8,23.0,0.0,0.013846153846153845
2726,-3.3,0.2512636412982149,0.9434027709949366,8,23.0,0.0,0.04230769230769231
2727,-1.2000000000000002,0.1626684203208494,0.9433753654856397,7,22.0,0.0,0.02769230769230769
2728,-3.9,0.28553938115177485,0.9433440458784259,8,29.0,0.0,0.05
2729,0.09999999999999998,0.012755558135412765,0.943332301293795,3,9.0,0.0,0.013846153846153845
2730,0.7,0.0001376389353329177,0.9433283864647446,1,3.0,0.0,0.0026923076923076926
2731,0.9,0.00021847450052847606,0.9433244716519408,1,1.0,0.0,0.01
2732,-3.5999999999999996,0.2772004727647097,0.9432931537343776,8,26.0,0.0,0.05769230769230768
2733,-1.1102230246251565e-16,0.10482026741532863,0.9432774951655006,4,10.0,0.0,0.018461538461538463
2734,0.6,0.00017981440372716317,0.9432735805638958,1,4.0,0.0,0.003461538461538461
2735,-3.4000000000000004,0.3607396557753235,0.9432461788075343,7,24.0,1.0,0.0803846153846154
2736,0.8,0.0077581898383002335,0.9432422643358922,1,2.0,0.0,0.003076923076923077
