episode,reward,loss,epsilon,hops,delay_ms,dropped,avg_util,avg_q_util,buf_size,buf_fill_pct,beta,mean_prio
22070,0.5534075187727351,0.04223604081198573,0.08329090452779467,4,17.99404850549752,1.0,0.02020461672215126,0.04960216701169462,20000,100.0,0.7981575,0.33097580075263977
22071,-3.6069881916861712,0.04526854705597673,0.08327270966753816,7,46.7139635723082,1.0,0.03557743873606076,0.047105075536854134,20000,100.0,0.7981850000000001,0.385266866002764
22072,0.9827558190153198,0.06554169580340385,0.08326751186611368,2,8.51764722856649,0.0,0.07645362407890109,0.17021228845934358,20000,100.0,0.7982075,0.38511332869529724
22073,0.6250520113535365,0.053938355296850204,0.08325971577229883,3,16.010395695442515,1.0,0.04497612690462546,0.08330100306035317,20000,100.0,0.79822,0.40533046921094257
22074,0.9418206423801977,0.026738989166915417,0.08325451878194064,2,10.701232744956773,0.0,0.05378258508946776,0.12406801803796687,20000,100.0,0.7982325,0.3737204372882843
22075,0.9823547007095702,0.042177620343863964,0.08324932211597351,2,5.139679957539451,0.0,0.0458167197295003,0.06755864369795464,20000,100.0,0.7982425000000001,0.3316704332828522
22076,1.0032155104316576,0.06520405411720276,0.0832441257743772,2,7.551965875547299,0.0,0.059051694554541845,0.14343717003281897,20000,100.0,0.7982524999999999,0.428453266620636
22077,0.8657377574557049,0.048312410712242126,0.08323892975713149,2,17.512124754261187,0.0,0.038089434951615306,0.1123290535146595,20000,100.0,0.7982625,0.3932851552963257
22078,0.961396751192509,0.02369138365611434,0.08323373406421611,2,14.629006401637383,0.0,0.029865942715252995,0.05327245284392585,20000,100.0,0.7982725,0.36533109843730927
22079,0.9593406907406364,0.03305172175168991,0.08322853869561082,2,9.133575922484145,0.0,0.049673357229988085,0.08229852529769927,20000,100.0,0.7982825,0.395784854888916
22080,0.23989488467819597,0.04827371472492814,0.08321814893124956,4,24.886910677328107,1.0,0.024597958458357508,0.031271592001157505,20000,100.0,0.7982975000000001,0.4443168565630913
22081,0.9977590081022256,0.029898058623075485,0.08321555169282141,1,9.353039255305239,0.0,0.06306084099374724,0.12696281165711315,20000,100.0,0.7983100000000001,0.3179776668548584
22082,-0.005398155357043688,0.03048674832098186,0.08320516354968166,4,16.550027197223656,1.0,0.0486959289556172,0.036224224362080976,20000,100.0,0.7983225,0.38595474511384964
22083,0.9298342281373794,0.05790966128309568,0.08319737329335747,3,15.95707664132936,0.0,0.030648798462925512,0.07160101315748676,20000,100.0,0.79834,0.37757307291030884
22084,0.8093116957816282,0.0327666609082371,0.08319218019435608,2,4.228311324446972,1.0,0.050902483027349094,0.07548978384794162,20000,100.0,0.7983525,0.40227024257183075
22085,1.0418904233827415,0.037025731056928635,0.08318958376641221,1,6.783339827823577,0.0,0.037234982038410476,0.046762855006839896,20000,100.0,0.79836,0.3444730341434479
22086,0.4665096446755737,0.06120457003513972,0.08318179496877762,3,9.398346305261963,1.0,0.04905078176515168,0.12866386700448057,20000,100.0,0.7983699999999999,0.37827491760253906
22087,0.8660637108046062,0.03570111468434334,0.08317660284216007,2,9.527629215891874,1.0,0.044876163819797095,0.10454934320669731,20000,100.0,0.7983825,0.38385188579559326
22088,0.8851715761961171,0.04001564718782902,0.08317141103963002,2,19.31171005555025,0.0,0.040123249593571234,0.06902917192079087,20000,100.0,0.7983925000000001,0.3355238735675812
22089,0.16896334712250471,0.03434387966990471,0.08315843295105488,5,38.22787129299607,1.0,0.0130138374673372,0.04220052382845219,20000,100.0,0.7984100000000001,0.37653437852859495
22090,0.935743163280536,0.04596690461039543,0.08315064706998009,3,13.294658865088588,0.0,0.052429082687043466,0.11381711861163189,20000,100.0,0.7984300000000001,0.4011649290720622
22091,0.6046897781858602,0.03398496611043811,0.08314026702915413,4,20.801782058172293,1.0,0.04872808247110212,0.07666427499398716,20000,100.0,0.7984475,0.3950568959116936
22092,-1.0531514916743587,0.04321942398590701,0.08312210507559077,7,45.81469652462764,1.0,0.034539283061346,0.020258312300980966,20000,100.0,0.7984749999999999,0.3886708489486149
22093,0.6993749953458116,0.021234261182447273,0.08311432259578881,3,18.425097156121762,1.0,0.029892610657526724,0.10498527529394537,20000,100.0,0.7985000000000001,0.32051051656405133
22094,1.0599935782040368,0.025256024673581123,0.0831117285977806,1,2.1482668653883574,0.0,0.03397593222224913,0.12654731335966002,20000,100.0,0.79851,0.28457751870155334
22095,0.8667533989445393,0.017015847687919933,0.08310394708949793,3,14.71231611064806,0.0,0.025646103167176026,0.07399503264040906,20000,100.0,0.7985199999999999,0.28678253293037415
22096,0.9359990868389527,0.03174830321222544,0.08309875982206918,2,10.772640139016975,1.0,0.0386147768840858,0.06789601757176755,20000,100.0,0.7985325,0.4077754020690918
22097,0.8406812013885735,0.03174848978718122,0.0830909795280151,3,18.166958551966744,1.0,0.015723473704421766,0.03738102285866056,20000,100.0,0.7985450000000002,0.3206230302651723
22098,1.0138428349756026,0.03159879893064499,0.08308838625854403,1,5.199471273895413,0.0,0.0751908547307274,0.20126636640747878,20000,100.0,0.7985549999999999,0.35992631316185
22099,1.0144967035093235,0.02895447611808777,0.0830857930700089,1,6.982713965064336,0.0,0.04722912206887404,0.10467390789352142,20000,100.0,0.7985599999999999,0.33060699701309204
22100,-0.6629779942465364,0.03187212937821945,0.08307023563831145,6,29.515077234326064,0.0,0.05633206716640349,0.051615840990790605,20000,100.0,0.7985775,0.31226839621861774
22101,1.0099627510080644,0.024894273839890957,0.08306505047511865,2,7.081098084271375,0.0,0.07454073468145156,0.13956373411546072,20000,100.0,0.7985975000000001,0.31905418634414673
22102,-3.269354617361583,0.027195023239723275,0.08304690495257737,7,16.560797448777315,0.0,0.031012995914843917,0.03653335991645068,20000,100.0,0.79862,0.3373877193246569
22103,0.9331483737931009,0.019324381835758686,0.08304172124566324,2,12.408569518458439,0.0,0.03224729566287932,0.05560427172977475,20000,100.0,0.7986425,0.3230208158493042
22104,1.024762197351594,0.06570892035961151,0.08303912951354317,1,6.525077925193827,0.0,0.06702000272060729,0.1704532122781844,20000,100.0,0.7986500000000001,0.42279088497161865
22105,0.917079504579432,0.027524461038410664,0.08303394629196437,2,15.54031917216711,0.0,0.039579644065927906,0.08378181407978376,20000,100.0,0.7986575,0.3102864921092987
22106,1.0361135011180291,0.01569177210330963,0.0830313548025006,1,4.751849778473284,0.0,0.07311120133592999,0.1577532864583483,20000,100.0,0.798665,0.30006641149520874
22107,-0.18568881136574478,0.025487311494847138,0.08301580756411775,6,15.243031640526027,1.0,0.030448545055358902,0.060674501632485105,20000,100.0,0.7986825,0.31441135207811993
22108,0.2674088869110359,0.031910954508930445,0.08300544435586768,4,14.531999470781502,0.0,0.037847778218533405,0.07477788773542146,20000,100.0,0.7987075,0.3562609851360321
22109,1.0075908265362392,0.03203410189598799,0.08300026323688361,2,7.009434111567319,0.0,0.02582725329528959,0.0784538040755331,20000,100.0,0.7987225,0.3450504541397095
22110,0.9811759585378452,0.04569387808442116,0.08299508244129995,2,6.8221541477909735,0.0,0.07072033580997664,0.15080652648443954,20000,100.0,0.7987325,0.3158854842185974
22111,0.9438214178154811,0.0311422236263752,0.08298990196909652,2,13.072922821293805,0.0,0.03153557406114002,0.0473928193303138,20000,100.0,0.7987425,0.3265686631202698
22112,0.8167869420613837,0.0340067008510232,0.0829847218202531,2,14.591774416744535,1.0,0.0603703758924828,0.16208063744921222,20000,100.0,0.7987525000000001,0.354893296957016
22113,0.7844940551511006,0.04359645629301667,0.08297436249256562,4,26.792669689711452,0.0,0.03630641565937677,0.06459456722450742,20000,100.0,0.7987675,0.34264225512742996
22114,1.0109326843506206,0.04318617656826973,0.08297177286271223,1,9.677711546539197,0.0,0.05623568813033496,0.1318142027274902,20000,100.0,0.79878,0.3351241946220398
22115,0.8550783303406192,0.026870667934417725,0.08296400445807607,3,11.799319695224035,0.0,0.04197527934560126,0.07207698600995088,20000,100.0,0.79879,0.3315500815709432
22116,-3.542892380222847,0.02616384598825659,0.08294588100899129,7,58.201493254386996,0.0,0.027630323049726117,0.03721124527675735,20000,100.0,0.798815,0.3475296369620732
22117,0.8825312411977133,0.02974984422326088,0.08294070360789332,2,17.151490996547885,0.0,0.057239313266216646,0.10374107438479269,20000,100.0,0.7988375,0.3341866582632065
22118,0.8509435483924976,0.03353488569458326,0.08293293811218069,3,13.4359281716604,0.0,0.037781010256808294,0.06637513560414246,20000,100.0,0.7988500000000002,0.3345513840516408
22119,1.0234042404477577,0.03209061920642853,0.08293034977518221,1,1.9514921082268135,0.0,0.03665857071478697,0.12303800922663036,20000,100.0,0.7988599999999999,0.3496585488319397
22120,0.7606389334356299,0.02902930478254954,0.0829225852488687,3,18.369148055661206,0.0,0.0707554308892622,0.06314947603602397,20000,100.0,0.79887,0.3385661542415619
22121,0.9272821836824716,0.03890151809900999,0.08291740930186939,2,11.687000599982532,0.0,0.026617623931825325,0.08640458567242572,20000,100.0,0.7988825,0.35179245471954346
22122,1.0436651419835294,0.027461526915431023,0.08291482144952508,1,3.478321469564612,0.0,0.05968422651865817,0.17561569901326576,20000,100.0,0.79889,0.32457780838012695
22123,0.40523025675938523,0.045428935904055834,0.08290447084779136,4,23.282146856551524,1.0,0.032914295959015606,0.07059714587671191,20000,100.0,0.7989025000000001,0.360375352203846
22124,-0.8092213831873664,0.02515339452241148,0.08288636040379671,7,47.08745425700965,1.0,0.05809641101572779,0.0723781877054255,20000,100.0,0.79893,0.3444313704967499
22125,1.012433830298369,0.03490297496318817,0.08288377352048851,1,5.066292115855443,0.0,0.03416399844013433,0.061615957570757454,20000,100.0,0.79895,0.31202900409698486
22126,-3.7749376285962803,0.036312880260603767,0.08286566759781562,7,38.27499735323005,1.0,0.09126568298353198,0.043573984991479395,20000,100.0,0.79897,0.34484546950885225
22127,1.0225923927376548,0.04278784990310669,0.0828630813603299,1,4.3911298031292745,0.0,0.034164908786526574,0.06324630562629764,20000,100.0,0.7989900000000001,0.3445926904678345
22128,0.9656445694163995,0.0420220959931612,0.08285790912750535,2,5.1833380981359465,0.0,0.033856888310666154,0.05043331298869572,20000,100.0,0.7989975,0.3681970089673996
22129,0.9871190052277321,0.02617979422211647,0.08285532313216148,1,9.98473272673143,0.0,0.04003864212341689,0.06613806829187041,20000,100.0,0.799005,0.3138671815395355
22130,0.9086383347300708,0.02526217605918646,0.08285015138359798,2,15.109092029287268,0.0,0.030804013204626206,0.07353886462491677,20000,100.0,0.7990125,0.3000311404466629
22131,1.0160505020732589,0.03612527251243591,0.08284756563037331,1,4.615411855171342,0.0,0.041723054213020555,0.07831262776629541,20000,100.0,0.7990200000000001,0.32600468397140503
22132,0.9552941777340754,0.021815515123307705,0.08284239436602552,2,9.046535665354101,0.0,0.050866358402924756,0.1338023910404435,20000,100.0,0.7990275,0.3151901960372925
22133,0.9054835298480867,0.04161474108695984,0.08283722342446301,2,8.742903909922195,1.0,0.030652374547706508,0.06660946032866225,20000,100.0,0.7990375,0.3285890817642212
22134,0.018312892813459936,0.02414257622634371,0.0828217125362857,6,30.651855700335794,1.0,0.024281336680375413,0.036687572658133646,20000,100.0,0.7990575,0.3511074334383011
22135,-3.525124251624973,0.03024673568350928,0.0828036201708066,7,51.788612965907596,0.0,0.05485474078069308,0.03944923885672336,20000,100.0,0.79909,0.32464841859681265
22136,0.860981304404601,0.030759460913638275,0.0827958675098156,3,19.578887035761653,0.0,0.03934430153590826,0.06887336037828211,20000,100.0,0.799115,0.32480830947558087
22137,0.7780248009816271,0.021079153443376224,0.0827881155746836,3,14.938918045458648,0.0,0.06993429897134601,0.06089192245201031,20000,100.0,0.7991299999999999,0.32563716173171997
22138,1.0559065719068563,0.04699075594544411,0.08278553175759652,1,1.5599018839914747,0.0,0.03857082175663872,0.08673675404501072,20000,100.0,0.79914,0.3404216766357422
22139,0.6902669411927531,0.023967348970472813,0.08278036436534263,2,15.276716117382446,1.0,0.04355296489550768,0.10441233868574164,20000,100.0,0.7991475,0.3600502908229828
22140,0.9083796758879654,0.0317228219161431,0.08277261388172474,3,12.42803476671368,0.0,0.02700355314168607,0.05432177518581315,20000,100.0,0.79916,0.32437188426653546
22141,1.0118455858662572,0.03440575487911701,0.0827674472957921,2,5.662093230785139,0.0,0.04044675227071047,0.10052539370814065,20000,100.0,0.7991725,0.3162759244441986
22142,0.9136652057080343,0.02234369454284509,0.08275969802156168,3,14.433405324799825,0.0,0.0515782652058085,0.07434271419908779,20000,100.0,0.799185,0.3605966866016388
22143,1.048656831700293,0.03325621783733368,0.08275711509138643,1,3.852153598405754,0.0,0.07485988106265373,0.19994325220840456,20000,100.0,0.7991950000000001,0.30007943511009216
22144,0.85710777565359,0.03591825937231382,0.08274936678453013,3,17.277878309385564,1.0,0.044418270647858124,0.1100358116312324,20000,100.0,0.799205,0.3363429705301921
22145,0.8981276621568611,0.026011398062109947,0.08274420164965862,2,11.41882946406586,0.0,0.04028081413170729,0.08779036018091514,20000,100.0,0.7992175,0.31890830397605896
22146,0.9339936904930669,0.03408009186387062,0.08273645455185014,3,10.837781601244455,0.0,0.02870379758751483,0.054282219740205646,20000,100.0,0.79923,0.3438071012496948
22147,0.9392709944280818,0.029286186210811138,0.08273129022294763,2,12.335175575975446,0.0,0.04451719275039846,0.08026897632368411,20000,100.0,0.7992425,0.3252929598093033
22148,0.8951677049527387,0.02297569438815117,0.0827261262163975,2,11.714163958200098,0.0,0.03224854552504341,0.054325470542556036,20000,100.0,0.7992525,0.3363868147134781
22149,1.020815397362862,0.04896440729498863,0.08272354433399828,1,5.866310668960662,0.0,0.05783355427260466,0.1310599768694902,20000,100.0,0.7992600000000001,0.3919753432273865
22150,0.9021984517084387,0.051528848707675934,0.082718380810939,2,14.936200038865222,0.0,0.05135106223900115,0.11551907864996848,20000,100.0,0.7992675,0.37896691262722015
22151,1.0125919516431348,0.024359557777643204,0.0827157991702739,1,3.2765211189387546,0.0,0.05614584280465245,0.1267492869797507,20000,100.0,0.799275,0.32956835627555847
22152,0.9742268672858531,0.03549004811793566,0.0827106361306602,2,10.511747287630147,0.0,0.033419577108721635,0.05731002189475869,20000,100.0,0.7992825,0.30356860160827637
22153,0.8293223469238454,0.030615870530406635,0.08270289217549316,3,19.290145809970763,0.0,0.047815194892774575,0.10800836811822703,20000,100.0,0.799295,0.32877348860104877
22154,0.905500385634836,0.035757239907979965,0.0826977299415215,2,16.908087041636055,0.0,0.041381739916501785,0.11525313426339283,20000,100.0,0.7993075000000001,0.32176993787288666
22155,0.37616292822181596,0.02142103419949611,0.08268998719472324,3,28.751546784797856,1.0,0.020268665858287085,0.023289071887516964,20000,100.0,0.7993200000000001,0.3503396213054657
22156,0.9983646740804323,0.019153131172060966,0.0826874064402229,1,6.9207898963289995,0.0,0.06098574806116736,0.11139272245597759,20000,100.0,0.79933,0.31150418519973755
22157,0.009429939920778008,0.037283835001289845,0.08267708422764988,4,25.711999456319568,1.0,0.04162584770501865,0.048840423693665966,20000,100.0,0.7993425,0.33460845053195953
22158,-1.093264696180564,0.02226735052785703,0.08265902345615911,7,41.57538922762707,1.0,0.03531459885217444,0.016256601124783502,20000,100.0,0.7993699999999999,0.31027558871677946
22159,0.9001638750374102,0.04386943578720093,0.08265386396043017,2,6.8885542435871,1.0,0.06354275696718938,0.15418245601946406,20000,100.0,0.7993925000000001,0.36705678701400757
22160,0.8588147487032457,0.0315165122350057,0.08264612532067554,3,16.73618358492024,0.0,0.0615865509317549,0.12046270574130509,20000,100.0,0.799405,0.33813319603602093
22161,0.45095217011777444,0.03705024952068925,0.08263580826139622,4,20.5786098758839,1.0,0.030087312857000247,0.04179457824825662,20000,100.0,0.7994225,0.3330758139491081
22162,1.0081336139120125,0.023772578686475754,0.08263322919782039,1,6.186154800698299,0.0,0.049494631992331846,0.11293697762343116,20000,100.0,0.799435,0.3151823580265045
22163,0.7849768051700995,0.010123098734766245,0.08262807131214393,2,7.3228572010141075,1.0,0.04852987069964316,0.13322357516623715,20000,100.0,0.7994425,0.3720726817846298
22164,0.866755584485469,0.021821068599820137,0.08262033508727959,3,19.17803184204047,0.0,0.03609287604912699,0.11053925307677105,20000,100.0,0.799455,0.3352894087632497
22165,-3.979903164551666,0.031914985339556425,0.08260228671261274,7,29.01465553870825,0.0,0.032214538780280244,0.05541514932938042,20000,100.0,0.7994800000000001,0.32306571091924396
22166,0.9290717203972396,0.023960194550454617,0.08259713075833608,2,14.888694473003723,0.0,0.04379430007841949,0.08698635227414647,20000,100.0,0.7995025,0.34668639302253723
22167,1.0414576901593238,0.03923332691192627,0.08259455290188511,1,7.376962743042386,0.0,0.05414003576475895,0.09373278403127716,20000,100.0,0.79951,0.33368444442749023
22168,0.8766516688371089,0.017168751684948802,0.08258424228060515,4,9.721394782180244,1.0,0.04616607106071109,0.07900386125599484,20000,100.0,0.7995224999999999,0.3171539679169655
22169,1.008205076179621,0.01032982300966978,0.08258166482640358,1,2.171945438306422,0.0,0.08080509695816104,0.13956621962585777,20000,100.0,0.799535,0.29201361536979675
22170,0.9341554302628267,0.028297931887209415,0.08257651015932498,2,14.72926198608809,0.0,0.03160045331193927,0.08742002968554587,20000,100.0,0.7995425,0.3472215086221695
22171,0.9749708874665636,0.022584151476621628,0.08257135581399566,2,11.340385007482155,0.0,0.04798624070321056,0.1379591735753311,20000,100.0,0.7995525,0.32376784086227417
22172,1.0248964847534277,0.029662001878023148,0.08256877876198071,1,7.720305693493408,0.0,0.06302791618931337,0.16411670112397717,20000,100.0,0.79956,0.34575149416923523
22173,1.0254929696367316,0.03269902616739273,0.08256620179039555,1,5.553730252680919,0.0,0.038130498567831586,0.08655991357353517,20000,100.0,0.7995650000000001,0.3726670444011688
22174,1.0173539247971075,0.025139831006526947,0.08256362489923767,1,6.866723853820248,0.0,0.06624211162779095,0.10274973006553953,20000,100.0,0.7995700000000001,0.3797798454761505
22175,0.8866979003834713,0.04292234033346176,0.08255847135819373,2,14.951166531166965,1.0,0.0484132029291959,0.08624009204438066,20000,100.0,0.7995774999999999,0.31197668612003326
22176,1.0185362462935348,0.037063874304294586,0.08255589470830264,1,4.957401561416818,0.0,0.038448661964278846,0.1292043428854772,20000,100.0,0.799585,0.4136236310005188
22177,0.9608378121048712,0.02677936851978302,0.0825507416497697,2,5.280163358066129,1.0,0.05183659744347209,0.08781264023413236,20000,100.0,0.7995925,0.3033175617456436
22178,0.9279055331711319,0.033014822751283646,0.08254558891288563,2,4.761026823365328,1.0,0.04346420162617756,0.1277749757194485,20000,100.0,0.7996025,0.3650563955307007
22179,0.8549783971925111,0.023877562023699284,0.08254043649763039,2,14.33820359890499,1.0,0.05643040539962184,0.11742106733566807,20000,100.0,0.7996125000000001,0.3172963112592697
22180,0.9421404093104396,0.050922101363539696,0.08253528440398389,2,5.048873226733874,1.0,0.05934867814958552,0.15153546831291984,20000,100.0,0.7996225,0.30659930408000946
22181,0.15275133542328723,0.01844680216163397,0.08252240557677415,5,25.788200490571736,0.0,0.03129903848693332,0.0566625752082168,20000,100.0,0.7996399999999999,0.3495453178882599
22182,0.188086933418808,0.036847108975052834,0.0825121039619446,4,24.243858087308176,0.0,0.03209735648585275,0.06226902660118002,20000,100.0,0.7996624999999999,0.33182739466428757
22183,1.0479897874908641,0.03011746145784855,0.08250952875917995,1,2.588159216621152,0.0,0.031302911113554426,0.12372141969674089,20000,100.0,0.7996749999999999,0.34598177671432495
22184,1.0388711543558697,0.022441644221544266,0.08250695363678738,1,2.2772266165394752,0.0,0.03192611475889419,0.07506380133188031,20000,100.0,0.79968,0.31854915618896484
22185,0.08148864667897704,0.02806983534246683,0.08249407923031792,5,26.626866048350934,0.0,0.041717072903112815,0.03761732075390649,20000,100.0,0.799695,0.32469879984855654
22186,0.7536934774644951,0.023381950954596203,0.08248635555074064,3,14.648017418994424,1.0,0.03902000760147924,0.061687156994106866,20000,100.0,0.799715,0.36314388116200763
22187,1.0080435139315858,0.0269986130297184,0.0824837811515839,1,7.002599385333259,0.0,0.02471534266107745,0.05060170482730741,20000,100.0,0.799725,0.2966822385787964
22188,1.0268674103059598,0.06256423890590668,0.08248120683277417,1,5.564795691872624,0.0,0.07042340339897565,0.1500686173515634,20000,100.0,0.79973,0.3580707311630249
22189,0.9242783554260302,0.039559259389837585,0.08247348435840186,3,10.484380238134705,0.0,0.05134296876829218,0.11545305177241584,20000,100.0,0.7997399999999999,0.36805083354314166
22190,1.0097165577369642,0.023789936676621437,0.08247091036095504,1,7.788853112443529,0.0,0.037673064563969405,0.05824822744421506,20000,100.0,0.79975,0.36225903034210205
22191,-0.08789091314967445,0.03973769303411245,0.08245546806321001,6,33.13118847632687,1.0,0.025080386454737945,0.024501288472793207,20000,100.0,0.7997675000000001,0.3725077956914902
22192,-3.4778817884772817,0.04172292325113501,0.08243745570366967,7,44.755471985373426,0.0,0.03517965273378466,0.02803111851895712,20000,100.0,0.7998000000000001,0.34152076499802725
22193,0.7565515190968464,0.0393579201772809,0.08242716469348581,4,17.11461272230347,1.0,0.043710409339394914,0.08747890281477401,20000,100.0,0.7998274999999999,0.3713110089302063
22194,0.7847171046635928,0.04581543616950512,0.082422019670155,2,5.757875185023651,1.0,0.043756383698928696,0.05719341877726425,20000,100.0,0.7998425,0.38700537383556366
22195,-3.8585444406568765,0.03685828218502658,0.08240401461740095,7,55.36259490992694,0.0,0.03734406121436978,0.02281124997618801,20000,100.0,0.7998649999999999,0.32487922055380686
22196,0.848802589719815,0.03123826440423727,0.0823962993703102,3,15.406250602258677,0.0,0.03479219098455514,0.05708149129847585,20000,100.0,0.79989,0.3566516141096751
22197,0.8578270177503879,0.041429417207837105,0.0823885848455755,3,16.124378922478115,0.0,0.03257569121405467,0.053246538244276984,20000,100.0,0.799905,0.3562897741794586
22198,1.0231062406067828,0.022609885782003403,0.08238601349784247,1,7.021431034454645,0.0,0.05267111946267136,0.18678813930820892,20000,100.0,0.799915,0.2933894693851471
22199,0.6929756316593146,0.04294359236955643,0.08237315796290369,5,18.167664746774058,1.0,0.02630082173108221,0.06489081340034196,20000,100.0,0.79993,0.38003126382827757
22200,1.024293102956684,0.018810098990797997,0.08237058709664367,1,6.544995982144023,0.0,0.0842600776472376,0.23610587104807607,20000,100.0,0.799945,0.2691265344619751
22201,1.0214869144891183,0.035052958875894547,0.08236801631062039,1,7.569765299507841,0.0,0.06362137071768213,0.16594191853694723,20000,100.0,0.7999499999999999,0.39221876859664917
22202,0.6220501490256696,0.03393780952319503,0.08235773396884455,4,14.795761775930957,1.0,0.05051245219777171,0.10315204953034386,20000,100.0,0.7999625,0.3669709637761116
22203,1.0390570422312588,0.014008866623044014,0.08235516358396738,1,8.856512072974901,0.0,0.058247443636335834,0.1108550991461505,20000,100.0,0.7999750000000001,0.3761644959449768
22204,0.9051335095362721,0.04488268867135048,0.0823500230548757,2,11.700104995288472,0.0,0.04002827887506874,0.0922303448431284,20000,100.0,0.7999824999999999,0.34893798828125
22205,0.1443073335504963,0.029188882559537888,0.08233974295927274,4,30.247114345196177,0.0,0.037425439734145034,0.06540996409684036,20000,100.0,0.7999975,0.33414532989263535
22206,0.13246621440700823,0.02186790093158682,0.08232432522201898,6,23.462339163582445,0.0,0.036587242665235116,0.05804875534796144,20000,100.0,0.8000225,0.30970155199368793
22207,0.9520646200526192,0.023499904666095972,0.08231918661782779,2,11.701211441911788,0.0,0.03620503092648724,0.07123486222716022,20000,100.0,0.8000425,0.3241661638021469
22208,1.0197766897572556,0.04262429475784302,0.08231661743601346,1,5.093198730842139,0.0,0.06991644795355473,0.12754000302768323,20000,100.0,0.8000499999999999,0.31240320205688477
22209,0.9616877363416497,0.014027345459908247,0.08231147931293477,2,7.624548274578611,0.0,0.04301785921891898,0.07676416554231533,20000,100.0,0.8000575,0.30565258860588074
22210,1.044494459439368,0.0360637865960598,0.08230891037166542,1,2.6443481830300044,0.0,0.025305376434181927,0.05624001113860935,20000,100.0,0.800065,0.36131662130355835
22211,0.8982155968974382,0.029508687555789948,0.0823012040289073,3,11.911516914723263,1.0,0.031621380709156904,0.05227416458269656,20000,100.0,0.800075,0.3275855580965678
22212,1.055506756222376,0.02668662741780281,0.08229863540832956,1,5.6989397240942345,0.0,0.09707025108798387,0.19568666549746966,20000,100.0,0.8000849999999999,0.32145529985427856
22213,0.8810802072309012,0.02631248999387026,0.08229093002758622,3,13.759577765741525,1.0,0.07162565893580967,0.12165004560816818,20000,100.0,0.8000950000000001,0.32434284687042236
22214,1.0274279031437934,0.05164524167776108,0.08228836172766006,1,7.778473815296213,0.0,0.05273795343127124,0.10297041606305432,20000,100.0,0.8001050000000001,0.3801126480102539
22215,0.9138158786051489,0.04639076814055443,0.08228322536827516,2,11.342734557181824,0.0,0.06486049882540587,0.1098169784454833,20000,100.0,0.8001125,0.3813907355070114
22216,0.2376935340291979,0.027932874858379364,0.08227295361130502,4,20.798125386614487,0.0,0.0422080114908835,0.07936147979260376,20000,100.0,0.8001275000000001,0.35031823068857193
22217,0.9377479008295018,0.03418388590216637,0.08226781821367975,2,8.295252220432054,0.0,0.048140252247486484,0.07010388707976783,20000,100.0,0.8001425,0.3677334189414978
22218,0.8148237273355147,0.03039688430726528,0.08225754838004873,4,19.170221878384773,0.0,0.037181763853464805,0.0666847626302084,20000,100.0,0.8001575000000001,0.3200012221932411
22219,0.9259572247225619,0.02857726439833641,0.08225241394400298,2,11.496592366933934,1.0,0.0326161038677076,0.06506066045047895,20000,100.0,0.8001725000000001,0.37062089145183563
22220,0.8827673674151271,0.04879142219821612,0.08224471289084029,3,16.07638518365,0.0,0.048863700812906447,0.10390415088136905,20000,100.0,0.8001849999999999,0.31916434566179913
22221,0.9052501510263873,0.029168003238737583,0.08223957925597326,2,10.614378831212715,1.0,0.02399797057151629,0.03528010944998802,20000,100.0,0.8001975,0.3510870486497879
22222,0.6311799974563965,0.054928215220570564,0.0822293129475287,4,30.360672859120207,1.0,0.023370230279000554,0.07681878994037075,20000,100.0,0.8002125,0.36724378168582916
22223,-0.45879454236820805,0.043543402726451554,0.0822139158877855,6,45.22422526680253,1.0,0.04654573843398984,0.034537761316400344,20000,100.0,0.8002375,0.3495493729909261
22224,1.001637748621947,0.04417353495955467,0.08221134999147064,1,7.549070622815439,0.0,0.05857428130882454,0.08456171047204876,20000,100.0,0.8002549999999999,0.4011113941669464
22225,1.0632206206796408,0.036593325436115265,0.08220878417523741,1,1.698977104591248,0.0,0.053126814476511616,0.12111618396810218,20000,100.0,0.80026,0.2968813180923462
22226,0.16140015075597258,0.027677042223513127,0.08219595629520815,5,23.891571029961373,1.0,0.027852863302763795,0.07159164434535303,20000,100.0,0.8002749999999998,0.34020042419433594
22227,0.9014977353081789,0.028083977289497852,0.08219082570368035,2,4.5905123460188655,1.0,0.03775615278437678,0.08741487982671872,20000,100.0,0.8002925,0.3461504727602005
22228,1.0056827798228722,0.027872707694768906,0.08218826052801013,1,6.53178418393891,0.0,0.05873133278758902,0.07671898882350417,20000,100.0,0.8003,0.3571726381778717
22229,0.9553964669144287,0.026090987026691437,0.08218313041684462,2,13.692710328635858,0.0,0.025894427588099584,0.05542083841404821,20000,100.0,0.8003075000000001,0.38945120573043823
22230,-4.1652818037245165,0.03441895730793476,0.08216517754933943,7,66.91179635418546,1.0,0.021784898694761187,0.026590103574677042,20000,100.0,0.8003300000000001,0.3693346892084394
22231,-1.1362491400929242,0.038953508383461406,0.08214722860362997,7,44.4102164363466,1.0,0.04229413813930538,0.013642180119242339,20000,100.0,0.8003650000000001,0.320659624678748
22232,-0.1958097042654744,0.037147073075175285,0.08213184691380172,6,21.621839640083746,0.0,0.026446384244238428,0.05069973267287325,20000,100.0,0.8003975,0.3567437380552292
22233,1.012361478116779,0.04494740813970566,0.08212928357885954,1,2.605071771886765,0.0,0.0648305559652458,0.1186275165385291,20000,100.0,0.8004150000000001,0.3452063202857971
